"","quoll1","quoll2","period","prox","cr","cs.Do","cs.De","cs.Cs","cs.p.Attract","cs.p.Avoid","ca"
"206","Juniper","Luaner","Settlement",0.0833333333333333,-0.249705825916222,494.170394436374,547.551959890492,0.0512435633471753,0.254383027553559,0.754600703716278,0.023121387283237
"207","Juniper","Myrtle","Settlement",0,0.0499729243712244,1579.66282562209,1604.59597078618,0.00783012523737481,0.0458765029907226,0.957086086273193,0
"208","Juniper","Nova","Settlement",0,-0.187128779097061,1068.84608330962,1116.64657725247,0.0218717247627641,0.322067260742188,0.694389343261719,0
"209","Juniper","Olive","Settlement",0,-0.125872692685422,1167.88253011341,1236.30714781195,0.0284605737753567,0.339385986328125,0.6806640625,0
"210","Juniper","Pandora","Settlement",0,-0.159689057684544,391.351067510864,332.598791001685,-0.0811551736882628,0.99996355175972,4.1864812374115e-05,0
"211","Korra","Indianna","Settlement",0,-0.278919110213311,1971.2826809441,1971.09377128122,-4.79177128751762e-05,0.385579705238342,0.624503523111343,0
"212","Korra","Juniper","Settlement",0.210526315789474,-0.208742708104716,345.257148504297,364.760089229564,0.027468263710771,0.257638931274414,0.755016326904297,0.0533333333333333
"213","Korra","Luaner","Settlement",0.214285714285714,-0.547666425273571,176.040632122024,165.681066023291,-0.0303157983673826,0.357421875,0.66510009765625,0.0504201680672269
"214","Korra","Myrtle","Settlement",0,0.4285781706731,2115.83611702908,2116.51098969228,0.000159455887284474,0.63232421875,0.3934326171875,0
"215","Korra","Nova","Settlement",0,0.34992907465255,1958.07960780984,1958.49428320691,0.000105877077416237,0.40625,0.6875,0
"216","Korra","Olive","Settlement",0,-0.27966166247991,1678.97719330539,1667.99884349548,-0.00328008019453808,0.37109375,0.6796875,0
"217","Korra","Pandora","Settlement",0,-0.20766194524014,210.180364162116,166.334597098397,-0.116451593097207,0.99658203125,0.0048828125,0
"218","Luaner","Indianna","Settlement",0,-0.12129183923573,1948.8570026275,1954.2659773674,0.00138580689556293,0.0743956377264114,0.927914204919943,0
"219","Luaner","Juniper","Settlement",0.0833333333333333,-0.249705825916222,494.170394436374,547.551959890492,0.0512435633471753,0.014565646648407,0.986536145210266,0.023121387283237
"220","Luaner","Korra","Settlement",0.214285714285714,-0.547666425273571,176.040632122024,165.681066023291,-0.0303157983673826,0.74920654296875,0.27081298828125,0.0504201680672269
"221","Luaner","Myrtle","Settlement",0,-0.258758232896091,1817.06647228456,1830.35746036818,0.00364393838748282,0.2315673828125,0.786865234375,0
"222","Luaner","Nova","Settlement",0,-0.555634116428503,1771.72580777423,1763.39131580317,-0.00235762824249106,0.65625,0.421875,0
"223","Luaner","Olive","Settlement",0.0909090909090909,-0.193127661638403,1456.72299859578,1492.29295115826,0.012061634514199,0.61767578125,0.41552734375,0.0126582278481013
"224","Luaner","Pandora","Settlement",0.0909090909090909,-0.210766848298217,231.055162543946,215.437455547737,-0.0349786454767369,0.61767578125,0.41552734375,0.00701754385964912
"225","Myrtle","Indianna","Settlement",0.0571428571428571,-0.13333598124816,662.554470887162,642.637998844597,-0.0152594138446554,0.629921679559629,0.376208426983794,0.0161943319838057
"226","Myrtle","Juniper","Settlement",0,0.0499729243712244,1579.66282562209,1604.59597078618,0.00783012523737481,0.13629150390625,0.87027382850647,0
"227","Myrtle","Korra","Settlement",0,0.4285781706731,2115.83611702908,2116.51098969228,0.000159455887284366,0.8302001953125,0.1878662109375,0
"228","Myrtle","Luaner","Settlement",0,-0.258758232896091,1817.06647228456,1830.35746036818,0.00364393838748282,0.54840087890625,0.47576904296875,0
"229","Myrtle","Nova","Settlement",0,0.102859690681654,1172.63840345522,1214.7274382024,0.0176299057365922,0.259765625,0.767578125,0
"230","Myrtle","Olive","Settlement",0,-0.0633984676862274,1000.87550839524,957.162617074318,-0.0223248417649893,0.133056640625,0.88330078125,0
"231","Myrtle","Pandora","Settlement",0,-0.290047646210589,1828.23950148187,1823.89995365039,-0.00118822073603629,0.554133892059326,0.459346771240234,0
"232","Nova","Indianna","Settlement",0.0294117647058824,0.0162953191133255,750.645875702901,752.262848339478,0.00107589543577042,0.184762555756606,0.819751360395458,0.00647249190938511
"233","Nova","Juniper","Settlement",0,-0.187128779097061,1068.84608330962,1116.64657725247,0.0218717247627641,0.289527893066406,0.726165771484375,0
"234","Nova","Korra","Settlement",0,0.34992907465255,1958.07960780984,1958.49428320691,0.000105877077416237,0.40625,0.6875,0
"235","Nova","Luaner","Settlement",0,-0.555634116428503,1771.72580777423,1763.39131580317,-0.00235762824249106,0.78125,0.28125,0
"236","Nova","Myrtle","Settlement",0,0.102859690681654,1172.63840345522,1214.7274382024,0.0176299057365922,0.41552734375,0.61767578125,0
"237","Nova","Olive","Settlement",0.181818181818182,0.0323874795858883,621.0332546736,709.996770819014,0.0668380986465636,0.13916015625,0.8798828125,0.0187793427230047
"238","Nova","Pandora","Settlement",0.0212765957446809,0.125776704528623,907.536171098351,944.608638317056,0.0200159658306663,0.210852317153339,0.792181580097008,0.00588235294117647
"239","Olive","Indianna","Settlement",0,0.097386011525775,766.134375112053,816.44990267578,0.0317932689398754,0.0838623046875001,0.9267578125,0
"240","Olive","Juniper","Settlement",0,-0.125872692685422,1167.88253011341,1236.30714781195,0.0284605737753567,0.165130615234375,0.848602294921875,0
"241","Olive","Korra","Settlement",0,-0.27966166247991,1678.97719330539,1667.99884349548,-0.00328008019453808,0.7265625,0.3203125,0
"242","Olive","Luaner","Settlement",0.0909090909090909,-0.193127661638403,1456.72299859578,1492.29295115826,0.012061634514199,0.44921875,0.58447265625,0.0126582278481013
"243","Olive","Myrtle","Settlement",0,-0.0633984676862274,1000.87550839524,957.162617074318,-0.0223248417649893,0.911865234375,0.101806640625,0
"244","Olive","Nova","Settlement",0.181818181818182,0.0323874795858883,621.0332546736,709.996770819014,0.0668380986465636,0.20654296875,0.8173828125,0.0187793427230047
"245","Olive","Pandora","Settlement",0,-0.0845963022494119,1118.6233257798,1127.95503406123,0.00415374261955087,0.328147514575278,0.676024152371042,0
"246","Pandora","Indianna","Settlement",0,0.00128491434874049,1615.43344193664,1616.03188340753,0.000185191982779362,0.655990219478554,0.349309173907386,0
"247","Pandora","Juniper","Settlement",0,-0.159689057684544,391.351067510864,332.598791001685,-0.0811551736882628,0.819608189165592,0.186752967536449,0
"248","Pandora","Korra","Settlement",0,-0.20766194524014,210.180364162116,166.334597098397,-0.116451593097207,0.97900390625,0.02685546875,0
"249","Pandora","Luaner","Settlement",0.0909090909090909,-0.210766848298217,231.055162543946,215.437455547737,-0.0349786454767369,0.64990234375,0.38232421875,0.00701754385964912
"250","Pandora","Myrtle","Settlement",0,-0.290047646210589,1828.23950148187,1823.89995365039,-0.00118822073603629,0.607317447662354,0.405838966369629,0
"251","Pandora","Nova","Settlement",0.0217391304347826,0.116296941046245,912.56717545039,947.953752038775,0.0190197143528721,0.294091993957636,0.709635452217839,0.00588235294117647
"252","Pandora","Olive","Settlement",0,-0.0845963022494119,1118.6233257798,1127.95503406123,0.00415374261955087,0.190950756676159,0.812202247464086,0
"253","Dawn","Delta","Study",0,0.115220618926976,646.371689375866,650.197710896932,0.0029508806241001,0.487323416240015,0.515844229605686,0
"254","Dawn","Ebony","Study",0.0138888888888889,-0.22423499826658,586.672672917899,579.870668693255,-0.00583090570406909,0.639207971066882,0.362895142223502,0.003584229390681
"255","Dawn","Eevee","Study",0,-0.187978706636098,1239.28890251236,1231.40874623017,-0.00318944581753952,0.833408465769767,0.16869279587734,0
"256","Dawn","Elektra","Study",0,0.142433128821263,944.733526037689,950.563996583572,0.00307628247084915,0.738644372008153,0.264900321777176,0
"257","Dawn","Fauna","Study",0,0.181765699843947,956.352336334169,962.855877665374,0.00338865855396247,0.758324220776558,0.249597519636154,0
"258","Dawn","Flora","Study",0,0.0232522258635366,1170.68563091292,1156.81105107561,-0.0059611598781987,0.602276041719051,0.402863491974131,0
"259","Dawn","Indianna","Study",0,NA,1112.13832775286,1115.70789001725,0.00160224805281592,0.5,0.75,0
"260","Dawn","Juniper","Study",0,0.0977716888765351,1310.04230758719,1340.96381199654,0.0116640637608986,0.5,0.578125,0
"261","Dawn","Luaner","Study",0,0.0797543449037573,718.032077615093,747.835395306885,0.0203315226255641,0.4375,0.6875,0
"262","Dawn","Myrtle","Study",0,NA,911.176352398183,913.4778924377,0.00126135680007915,0.5,0.75,0
"263","Delta","Dawn","Study",0,0.116395096356559,645.829295814463,651.055546267065,0.00402984928423868,0.674681293184148,0.328184573584255,0
"264","Delta","Ebony","Study",0.0114942528735632,0.210769318767185,655.286127283035,724.33947667888,0.0500522382286488,0.00147330411159824,0.998546885666673,0.0031201248049922
"265","Delta","Eevee","Study",0.0238095238095238,-0.155482018188411,714.811901808958,720.856682829969,0.00421042926319349,0.493773074965601,0.508005834168545,0.00808080808080808
"266","Delta","Elektra","Study",0.0246913580246914,-0.239032631679625,1101.07034148339,1101.90646847258,0.000379544162887465,0.872732660869887,0.128251410761051,0.00956937799043062
"267","Delta","Fauna","Study",0,0.166689144277896,1004.47185879508,1001.55239553118,-0.00145534793889177,0.464293252837479,0.540452575245922,0
"268","Delta","Flora","Study",0,-0.0487716090790989,1185.29549199915,1183.9956640247,-0.00054861470745929,0.731006496989584,0.271692306001475,0
"269","Delta","Indianna","Study",0,-0.360969495490261,1229.1475823952,1193.29811833324,-0.0147988720866598,0.7109375,0.34375,0
"270","Delta","Juniper","Study",0,-0.374787136845527,1239.10414248585,1117.0640619233,-0.0517959967094762,0.9033203125,0.1162109375,0
"271","Delta","Korra","Study",0,NA,1344.48436533393,1318.13629154604,-0.00989554171744517,0.75,0.5,0
"272","Delta","Luaner","Study",0,-0.148449989669749,844.837903043294,852.038599917295,0.00424350084489776,0.68115234375,0.35009765625,0
"273","Delta","Myrtle","Study",0,0.0768799495304459,1239.12202157756,1237.87897673524,-0.000501834614990446,0.765625,0.2890625,0
"274","Ebony","Dawn","Study",0.0138888888888889,-0.22423499826658,586.672672917899,579.870668693255,-0.00583090570406918,0.534656791633079,0.467574029988209,0.003584229390681
"275","Ebony","Delta","Study",0.0114942528735632,0.210769318767185,655.286127283035,724.33947667888,0.0500522382286488,1.66340825181387e-05,0.999983670793804,0.0031201248049922
"276","Ebony","Eevee","Study",0.00900900900900901,0.0418935999236648,1068.37378504152,1058.52549027549,-0.00463035315321125,0.646221664199168,0.354872979454717,0.00289855072463768
"277","Ebony","Elektra","Study",0,0.121357559010788,1290.77222864607,1289.98197585251,-0.000306210018833502,0.825697568713316,0.17566353994961,0
"278","Ebony","Fauna","Study",0,-0.17652523602663,1015.91107013407,1015.16603007863,-0.000366820174061559,0.205866869539022,0.800526477396488,0
"279","Ebony","Flora","Study",0,0.0707789869301249,1557.97439628753,1546.17681478184,-0.0038005820926581,0.74654700106335,0.255370571696425,0
"280","Ebony","Indianna","Study",0,-0.006224234372526,1400.55122853707,1402.86559103346,0.000825550621026876,0.741109488003291,0.262024515847614,0
"281","Ebony","Juniper","Study",0,0.242910280734199,1265.03338085627,1406.39273573616,0.0529153151576586,0.339475505053997,0.669159770011902,0
"282","Ebony","Korra","Study",0,-0.108833760369915,1163.72990912769,1161.55981852083,-0.000933256007222548,0.335262298583984,0.680152893066406,0
"283","Ebony","Luaner","Study",0,0.0441222573438672,1449.27105868189,1440.78287635349,-0.00293703249808016,0.416703660808935,0.58811952770111,0
"284","Ebony","Myrtle","Study",0,0.0965440288912593,1738.77943395804,1715.90318370544,-0.00662180952184476,0.999319982679929,0.000700631246638511,0
"285","Ebony","Nova","Study",0.25,-0.00414367147188811,749.564071180964,876.409657616261,0.0780120762031793,0.2734375,0.76953125,0.00710479573712256
"286","Ebony","Olive","Study",0,0.27941122674707,710.626030261126,804.658987267763,0.0620562837478489,0.106071472167969,0.901805877685547,0
"287","Ebony","Pandora","Study",0,-0.123645448304438,1175.91625102734,1186.47892652963,0.00447117214030412,0.64013671875,0.380767822265625,0
"288","Eevee","Dawn","Study",0,-0.187978706636098,1239.28890251236,1231.40874623017,-0.00318944581753952,0.795395664489831,0.20699037394553,0
"289","Eevee","Delta","Study",0.0238095238095238,-0.155482018188411,714.811901808958,720.856682829969,0.00421042926319349,0.364809371578673,0.636865364094381,0.00808080808080808
"290","Eevee","Ebony","Study",0.00892857142857143,0.0423011640471656,1072.008881158,1059.55189909461,-0.00584406608471946,0.326884208960906,0.6741624536985,0.00289855072463768
"291","Eevee","Elektra","Study",0,-0.0442135609392963,1616.88571417136,1616.90336895538,5.45947294726329e-06,0.837651663794894,0.163730577677142,0
"292","Eevee","Fauna","Study",0.0204081632653061,-0.140177743091291,1303.30952152014,1310.54029529554,0.00276633099915693,0.437340440718829,0.566540976748154,0.00466200466200466
"293","Eevee","Flora","Study",0,-0.016910654802171,1607.37627932139,1604.88080902715,-0.000776858833402239,0.690168126259125,0.313051201157845,0
"294","Eevee","Indianna","Study",0,0.158712107715066,1089.59487502887,1113.0346845451,0.0106417392858197,0.5,0.510542362928391,0
"295","Eevee","Juniper","Study",0,0.274290387731655,1117.99755472328,1155.5169911265,0.0165028354323522,0.3934326171875,0.63232421875,0
"296","Eevee","Korra","Study",0,0.193779955214918,1386.13859811584,1403.74989199856,0.00631254401210881,0.384765625,0.65234375,0
"297","Eevee","Luaner","Study",0.368421052631579,0.0911974097193629,503.725823176647,514.807478333129,0.0108800126024894,0.325374603271484,0.688718795776367,0.0332541567695962
"298","Eevee","Myrtle","Study",0,0.143441689185662,937.812077105682,950.091622766378,0.0065043284048486,0.652649093419313,0.355683200061321,0
"299","Eevee","Nova","Study",0,-0.478886186242373,583.643969180179,683.182440787159,0.078573094801162,0.21875,0.84375,0
"300","Eevee","Olive","Study",0,-0.362230890787882,885.75754991571,737.67247438104,-0.0912174059358168,0.96075439453125,0.0452880859375,0
"301","Eevee","Pandora","Study",0,-0.158811547403258,897.46429957669,936.790734986311,0.0214400040717299,0.28125,0.78125,0
"302","Elektra","Dawn","Study",0,0.142433128821263,944.733526037689,950.563996583572,0.00307628247084915,0.5,0.504316144572499,0
"303","Elektra","Delta","Study",0.025,-0.240434027863211,1096.1655603025,1097.00751748138,0.000383899103726317,0.398743260663907,0.603107066218913,0.00956937799043062
"304","Elektra","Ebony","Study",0,0.121357559010788,1290.77222864607,1289.98197585251,-0.000306210018833502,0.252069848539131,0.749612548521626,0
"305","Elektra","Eevee","Study",0,-0.0441960943021115,1616.8735674072,1616.04493353453,-0.00025631140173289,0.895974057116032,0.105022306733078,0
"306","Elektra","Fauna","Study",0,0.14197486979788,484.474640991359,504.918849575774,0.0206633748648332,0.307372213398566,0.696554626618394,0
"307","Elektra","Flora","Study",0.11864406779661,-0.013045649973999,393.216721732658,410.279265992292,0.0212353820308992,0.169834628548177,0.832067342035572,0.0392156862745098
"308","Elektra","Indianna","Study",0,0.311292362178862,2080.1183794246,2094.1424737055,0.00335965929641921,0.40625,0.6875,0
"309","Elektra","Juniper","Study",0,0.413404744831418,1174.84456510219,1105.79883886495,-0.0302746699098739,0.65625,0.40625,0
"310","Elektra","Korra","Study",0,NA,611.259662795185,611.259662795185,0,1,1,0
"311","Elektra","Luaner","Study",0,-0.223400130008513,1575.5661519542,1562.22095664007,-0.00425305951368776,0.890625,0.1484375,0
"312","Elektra","Myrtle","Study",0,0.0766313080941122,1870.49339868162,1867.44607537833,-0.000815241478477835,0.52734375,0.52734375,0
"313","Fauna","Dawn","Study",0,0.181765699843947,956.352336334169,962.855877665374,0.00338865855396247,0.430628001689911,0.579163551330566,0
"314","Fauna","Delta","Study",0,0.166689144277896,1004.47185879508,1001.55239553118,-0.00145534793889177,0.80746451757966,0.195847155057095,0
"315","Fauna","Ebony","Study",0,-0.17652523602663,1015.91107013407,1015.16603007863,-0.000366820174061559,0.45094982534647,0.557912118732929,0
"316","Fauna","Eevee","Study",0.0204081632653061,-0.140177743091291,1303.30952152014,1310.54029529554,0.00276633099915693,0.5,0.503932106640995,0.00466200466200466
"317","Fauna","Elektra","Study",0,0.14197486979788,484.474640991359,504.918849575774,0.0206633748648332,0.385662786926758,0.618607842442003,0
"318","Fauna","Flora","Study",0,-0.0486388722890096,389.296353872324,394.323654767551,0.00641548306551419,0.394562961300835,0.61252409266308,0
"319","Flora","Dawn","Study",0,0.0232522258635366,1170.68563091292,1156.81105107561,-0.0059611598781987,0.507953120640195,0.497348807155504,0
"320","Flora","Delta","Study",0,-0.0487716090790989,1185.29549199915,1183.9956640247,-0.00054861470745929,0.485359361464156,0.517892129922142,0
"321","Flora","Ebony","Study",0,0.0595671798113789,1558.65644821829,1546.57628796996,-0.00389025920909169,0.608353993234475,0.393944608510453,0
"322","Flora","Eevee","Study",0,-0.016910654802171,1607.37627932139,1604.88080902715,-0.000776858833402239,0.784578025036419,0.218095498442118,0
"323","Flora","Elektra","Study",0.11864406779661,-0.013045649973999,393.216721732658,410.279265992292,0.0212353820308992,0.171750355987554,0.830165371451823,0.0392156862745098
"324","Flora","Fauna","Study",0,-0.0486388722890096,389.296353872324,394.323654767551,0.00641548306551419,0.268031225772575,0.7380410307087,0
"325","Flora","Indianna","Study",0,-0.531588698484598,2051.91683666333,2033.90021479197,-0.00440955178473885,0.78125,0.3125,0
"326","Flora","Juniper","Study",0,0.218926006734562,1184.8781894398,1158.69904895853,-0.0111705900075926,0.51708984375,0.51708984375,0
"327","Flora","Luaner","Study",0,-0.692617347875827,1467.26141187945,1460.8599917192,-0.00218618673132328,0.625,0.625,0
"328","Flora","Myrtle","Study",0,0.0212134866551751,1829.23787735512,1824.66046071156,-0.00125274876859036,0.46875,0.59375,0
"329","Indianna","Dawn","Study",0,NA,1112.13832775286,1115.70789001725,0.00160224805281592,0.5,0.75,0
"330","Indianna","Delta","Study",0,-0.360969495490261,1229.1475823952,1193.29811833324,-0.0147988720866598,0.7109375,0.34375,0
"331","Indianna","Ebony","Study",0,-0.006224234372526,1400.55122853707,1402.86559103346,0.000825550621026876,0.294397310158015,0.708921545983882,0
"332","Indianna","Eevee","Study",0,0.158712107715066,1089.59487502887,1113.0346845451,0.0106417392858197,0.594034820795059,0.416254699230194,0
"333","Indianna","Elektra","Study",0,0.311292362178862,2080.1183794246,2094.1424737055,0.00335965929641921,0.59375,0.5,0
"334","Indianna","Flora","Study",0,-0.531588698484598,2051.91683666333,2033.90021479197,-0.00440955178473885,0.3125,0.78125,0
"335","Indianna","Juniper","Study",0,-0.175199228311822,1704.63180692996,1645.12357213352,-0.0177649493955223,0.971666069287304,0.0288272365414893,0
"336","Indianna","Korra","Study",0,0.166318003785282,2077.86315064912,2082.43920064193,0.00109993207378077,0.757439464613896,0.245864805185974,0
"337","Indianna","Luaner","Study",0,-0.00931028483257624,1498.96842222788,1678.38038909833,0.0564659335578458,0.0155137334584689,0.984745084799736,0
"338","Indianna","Myrtle","Study",0.0307692307692308,-0.0785777379648982,882.560681195338,1014.74984047977,0.0696718632897903,0.0366809684343198,0.963840710565007,0.00883002207505519
"339","Indianna","Nova","Study",0.025,0.00387246151644005,935.883440658173,925.017180029242,-0.00583924821569316,0.290403383053672,0.714148110621863,0.0045766590389016
"340","Indianna","Olive","Study",0.0277777777777778,0.0330164926864413,992.835051283553,1084.83458494912,0.0442801550646829,0.11936597165186,0.883751729532378,0.0046189376443418
"341","Indianna","Pandora","Study",0,-0.23739598498352,1759.28800256398,1760.81069873274,0.000432572009472579,0.480751968763684,0.523093693300977,0
"342","Juniper","Dawn","Study",0,0.0977716888765351,1310.04230758719,1340.96381199654,0.0116640637608986,0.5,0.578125,0
"343","Juniper","Delta","Study",0,-0.374787136845527,1239.10414248585,1117.0640619233,-0.0517959967094762,0.947265625,0.0654296875,0
"344","Juniper","Ebony","Study",0,0.242910280734199,1265.03338085627,1406.39273573616,0.0529153151576586,0.0476938337087631,0.954717576503754,0
"345","Juniper","Eevee","Study",0,0.274290387731655,1117.99755472328,1155.5169911265,0.0165028354323522,0.36767578125,0.6575927734375,0
"346","Juniper","Elektra","Study",0,0.413404744831418,1174.84456510219,1105.79883886495,-0.0302746699098739,0.9453125,0.078125,0
"347","Juniper","Flora","Study",0,0.218926006734562,1184.8781894398,1158.69904895853,-0.0111705900075926,0.8798828125,0.13916015625,0
"348","Juniper","Indianna","Study",0,-0.175199228311822,1704.63180692996,1645.12357213352,-0.0177649493955223,0.697434609387702,0.305204971195481,0
"349","Juniper","Korra","Study",0.222222222222222,-0.357044347663457,435.152377418255,475.352758845695,0.0441517349285842,0.139620877802372,0.865664020180702,0.048582995951417
"350","Juniper","Luaner","Study",0.0512820512820513,-0.135070124177848,845.629991738277,899.087006608258,0.0306393615243285,0.221438085896807,0.782667958563252,0.0132013201320132
"351","Juniper","Myrtle","Study",0,0.182504256525937,1754.43784716926,1777.51528767606,0.00653390337462855,0.395705572445877,0.611075265449471,0
"352","Juniper","Nova","Study",0,-0.120390940470724,1008.48154392314,1044.10044159987,0.0173532155733369,0.351192474365234,0.660568475723267,0
"353","Juniper","Olive","Study",0,0.0545344695458517,1323.43658088831,1355.29228527706,0.0118920973268753,0.311547160148621,0.6983442902565,0
"354","Juniper","Pandora","Study",0,-0.118253309883299,402.498337902018,360.611748740398,-0.0548893139991322,0.99896036167047,0.0011029711458832,0
"355","Korra","Delta","Study",0,NA,1344.48436533393,1318.13629154604,-0.00989554171744508,0.75,0.5,0
"356","Korra","Ebony","Study",0,-0.108833760369915,1163.72990912769,1161.55981852083,-0.000933256007222548,0.815391540527344,0.196369171142578,0
"357","Korra","Eevee","Study",0,0.193779955214918,1386.13859811584,1403.74989199856,0.00631254401210881,0.65234375,0.384765625,0
"358","Korra","Elektra","Study",0,NA,611.259662795185,611.259662795185,0,1,1,0
"359","Korra","Indianna","Study",0,0.128484428935177,2083.23999931474,2087.83006754022,0.0011004533973085,0.397756454740606,0.606160623938511,0
"360","Korra","Juniper","Study",0.222222222222222,-0.357044347663457,435.152377418255,475.352758845695,0.0441517349285842,0.0429667010903358,0.959255717694759,0.048582995951417
"361","Korra","Luaner","Study",0.103448275862069,0.0246201046666478,950.371450255562,1075.18867496781,0.0616210909555134,0.190419476479292,0.815380876883864,0.0247933884297521
"362","Korra","Myrtle","Study",0,0.337949270631914,2156.85936396762,2158.92060906822,0.000477606623480277,0.53909558057785,0.472053587436676,0
"363","Korra","Nova","Study",0.1,0.521741439690062,1320.76678397996,1357.47901016971,0.0137075642086115,0.384765625,0.65234375,0.00840336134453781
"364","Korra","Olive","Study",0,0.038132562373838,1447.5293601232,1456.25183704059,0.00300383407879007,0.387264490127563,0.624881029129028,0
"365","Korra","Pandora","Study",0,0.0125839388413953,294.930653682068,277.127003081696,-0.0311221262225405,0.727062225341797,0.285298347473145,0
"366","Luaner","Dawn","Study",0,0.0797543449037573,718.032077615093,747.835395306885,0.0203315226255641,0.3125,0.8125,0
"367","Luaner","Delta","Study",0,-0.148449989669749,844.837903043294,852.038599917295,0.00424350084489789,0.38232421875,0.64990234375,0
"368","Luaner","Ebony","Study",0,0.0441222573438672,1449.27105868189,1440.78287635349,-0.00293703249808016,0.154312253049966,0.848640985111842,0
"369","Luaner","Eevee","Study",0.368421052631579,0.0911974097193629,503.725823176647,514.807478333129,0.0108800126024894,0.399126052856445,0.615997314453125,0.0332541567695962
"370","Luaner","Elektra","Study",0,-0.223400130008513,1575.5661519542,1562.22095664007,-0.00425305951368769,0.65625,0.40625,0
"371","Luaner","Flora","Study",0,-0.692617347875827,1467.26141187945,1460.8599917192,-0.00218618673132328,0.875,0.25,0
"372","Luaner","Indianna","Study",0,-0.00931028483257624,1498.96842222788,1678.38038909833,0.0564659335578458,0.000771337942949039,0.999246211348904,0
"373","Luaner","Juniper","Study",0.0512820512820513,-0.135070124177848,845.629991738277,899.087006608258,0.0306393615243285,0.0363477498085559,0.964779831252599,0.0132013201320132
"374","Luaner","Korra","Study",0.103448275862069,0.0246201046666478,950.371450255562,1075.18867496781,0.0616210909555134,0.00429684855043888,0.995996151119471,0.0247933884297521
"375","Luaner","Myrtle","Study",0,-0.139714958341866,1128.7340936016,1257.07830093993,0.053794760909097,0.00149973668158054,0.998591277515516,0
"376","Luaner","Nova","Study",0.0588235294117647,-0.37480740703293,1334.90333047202,1313.03303684188,-0.00825937280823967,0.5367431640625,0.481613159179688,0.00680272108843537
"377","Luaner","Olive","Study",0.0285714285714286,0.0168708820324027,1191.48692798533,1313.35835205398,0.0486542721978939,0.12925277359318,0.874179206526605,0.00689655172413793
"378","Luaner","Pandora","Study",0.04,0.0773893220847244,1078.77678824844,1256.76496409096,0.076208518072623,0.0159039199352264,0.985210776329041,0.00503778337531486
"379","Myrtle","Dawn","Study",0,NA,911.176352398183,913.4778924377,0.00126135680007915,0.5,0.75,0
"380","Myrtle","Delta","Study",0,0.0768799495304459,1239.12202157756,1237.87897673524,-0.000501834614990446,0.890625,0.1484375,0
"381","Myrtle","Ebony","Study",0,0.0965440288912593,1738.77943395804,1715.90318370544,-0.00662180952184476,0.527458124901175,0.475969689841692,0
"382","Myrtle","Eevee","Study",0,0.143441689185662,937.812077105682,950.091622766378,0.0065043284048486,0.504469946026802,0.504469946026802,0
"383","Myrtle","Elektra","Study",0,0.0766313080941122,1870.49339868162,1867.44607537833,-0.000815241478477774,0.76953125,0.2734375,0
"384","Myrtle","Flora","Study",0,0.0212134866551751,1829.23787735512,1824.66046071156,-0.00125274876859042,0.59375,0.46875,0
"385","Myrtle","Indianna","Study",0.0307692307692308,-0.0785777379648982,882.560681195338,1014.74984047977,0.0696718632897903,0.046529412149681,0.954103394879298,0.00883002207505519
"386","Myrtle","Juniper","Study",0,0.182504256525937,1754.43784716926,1777.51528767606,0.00653390337462855,0.14390132133849,0.860119721735827,0
"387","Myrtle","Korra","Study",0,0.337949270631914,2156.85936396762,2158.92060906822,0.000477606623480277,0.727165222167969,0.282294452190399,0
"388","Myrtle","Luaner","Study",0,-0.139714958341866,1128.7340936016,1257.07830093993,0.053794760909097,0.135118689155206,0.868571696861181,0
"389","Myrtle","Nova","Study",0,0.183935795973622,1424.91221513163,1499.51193977347,0.0255092013642106,0.215339660644531,0.798118591308594,0
"390","Myrtle","Olive","Study",0,0.0888642751916244,1230.6658152521,1259.31615495842,0.0115062438399503,0.158048130571842,0.847387168556452,0
"391","Myrtle","Pandora","Study",0,-0.144877013447057,1978.80163955822,1965.57721156253,-0.00335272763972377,0.914700802415609,0.0885963551700115,0
"392","Nova","Ebony","Study",0.25,0.00719273405390603,741.783992259909,874.520481567172,0.0821234436064943,0.0546875,0.9609375,0.00710479573712256
"393","Nova","Eevee","Study",0,-0.478886186242373,583.643969180179,683.182440787159,0.078573094801162,0.21875,0.84375,0
"394","Nova","Indianna","Study",0.025,0.00387246151644005,935.883440658173,925.017180029242,-0.00583924821569316,0.233985929728078,0.770093163358069,0.0045766590389016
"395","Nova","Juniper","Study",0,-0.120390940470724,1008.48154392314,1044.10044159987,0.0173532155733369,0.327819347381592,0.683635711669922,0
"396","Nova","Korra","Study",0.1,0.521741439690062,1320.76678397996,1357.47901016971,0.0137075642086115,0.5390625,0.5,0.00840336134453781
"397","Nova","Luaner","Study",0.0588235294117647,-0.37480740703293,1334.90333047202,1313.03303684188,-0.00825937280823967,0.518386840820312,0.5,0.00680272108843537
"398","Nova","Myrtle","Study",0,0.183935795973622,1424.91221513163,1499.51193977347,0.0255092013642106,0.273834228515625,0.741455078125,0
"399","Nova","Olive","Study",0.12,-0.0845671029159788,752.045024116438,911.570067124683,0.0958905962371582,0.0147892236709595,0.986260294914246,0.020979020979021
"400","Nova","Pandora","Study",0.0178571428571429,0.244805655751858,883.288970108377,1006.15351698391,0.0650268784124859,0.0400855120201244,0.960613626693917,0.00508905852417303
"401","Olive","Ebony","Study",0,0.27941122674707,710.626030261126,804.658987267763,0.0620562837478489,0.0215835571289063,0.980754852294922,0
