"","order","collar","quoll","microchip","name","morph","cohort","gmt","aest","latitude","longitude","easting","northing","altitude","duration","temp","dop","satellites","deployment","trap","date_time","date","day","min_temp","max_temp","precip","moon","study","date_time_12hr","date_12hr","day_12hr","night_12hr","period","id","nvis_habitat","mfws_habitat","fence"
"2128",13615,13,42,"414B","Korra","Dark","Reinforcer",2018-07-10 08:15:00,2018-07-09 18:15:00,-35.1689241,149.181552,698676.429,6106044.432,667.36,2,24.5,2,5,"Field","Free",2018-07-09 18:15:00,2018-07-09,2018-07-09,"13","-2.5","0",22.8,"Yes","2018-07-09 06:15:00",2018-07-09,190,33,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2129",13620,13,42,"414B","Korra","Dark","Reinforcer",2018-07-10 09:30:00,2018-07-09 19:30:00,-35.1665464,149.1845782,698957.868,6106302.13,671.99,33,21.5,1.2,7,"Field","Free",2018-07-09 19:30:00,2018-07-09,2018-07-09,"13","-2.5","0",22.8,"Yes","2018-07-09 07:30:00",2018-07-09,190,33,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2130",13621,13,42,"414B","Korra","Dark","Reinforcer",2018-07-10 09:45:00,2018-07-09 19:45:00,-35.1665065,149.1846007,698960.015,6106306.511,673.07,16,25.5,1.2,6,"Field","Free",2018-07-09 19:45:00,2018-07-09,2018-07-09,"13","-2.5","0",22.8,"Yes","2018-07-09 07:45:00",2018-07-09,190,33,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2131",13622,13,42,"414B","Korra","Dark","Reinforcer",2018-07-10 10:00:00,2018-07-09 20:00:00,-35.1668657,149.1841499,698918.077,6106267.568,659.91,19,24.5,1.2,6,"Field","Free",2018-07-09 20:00:00,2018-07-09,2018-07-09,"13","-2.5","0",22.8,"Yes","2018-07-09 08:00:00",2018-07-09,190,33,"Settlement",40,"Tussock Grasslands","Grassland","Inside"
"2132",13642,13,42,"414B","Korra","Dark","Reinforcer",2018-07-10 15:00:00,2018-07-10 01:00:00,-35.1685525,149.1843295,698930.326,6106080.097,677.28,19,20,2.2,5,"Field","Free",2018-07-10 01:00:00,2018-07-10,2018-07-10,"12.3","-4.7","0",13.9,"Yes","2018-07-09 13:00:00",2018-07-09,190,33,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2133",13643,13,42,"414B","Korra","Dark","Reinforcer",2018-07-10 15:15:00,2018-07-10 01:15:00,-35.1684897,149.1842994,698927.737,6106087.124,671.53,35,23,1.4,6,"Field","Free",2018-07-10 01:15:00,2018-07-10,2018-07-10,"12.3","-4.7","0",13.9,"Yes","2018-07-09 13:15:00",2018-07-09,190,33,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2134",13644,13,42,"414B","Korra","Dark","Reinforcer",2018-07-10 15:30:00,2018-07-10 01:30:00,-35.1685349,149.1843597,698933.119,6106081.989,669.62,2,20.5,1.8,5,"Field","Free",2018-07-10 01:30:00,2018-07-10,2018-07-10,"12.3","-4.7","0",13.9,"Yes","2018-07-09 13:30:00",2018-07-09,190,33,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2135",13645,13,42,"414B","Korra","Dark","Reinforcer",2018-07-10 15:45:00,2018-07-10 01:45:00,-35.1685255,149.1843786,698934.864,6106082.994,667.63,2,20,1.6,5,"Field","Free",2018-07-10 01:45:00,2018-07-10,2018-07-10,"12.3","-4.7","0",13.9,"Yes","2018-07-09 13:45:00",2018-07-09,190,33,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2136",13656,13,42,"414B","Korra","Dark","Reinforcer",2018-07-10 18:30:00,2018-07-10 04:30:00,-35.1685176,149.1843746,698934.519,6106083.879,675.82,34,23.5,0.8,7,"Field","Free",2018-07-10 04:30:00,2018-07-10,2018-07-10,"12.3","-4.7","0",13.9,"Yes","2018-07-09 16:30:00",2018-07-09,190,33,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2137",13657,13,42,"414B","Korra","Dark","Reinforcer",2018-07-10 18:45:00,2018-07-10 04:45:00,-35.1690479,149.184577,698951.662,6106024.649,673.91,19,17.5,1.8,5,"Field","Free",2018-07-10 04:45:00,2018-07-10,2018-07-10,"12.3","-4.7","0",13.9,"Yes","2018-07-09 16:45:00",2018-07-09,190,33,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2138",13706,13,42,"414B","Korra","Dark","Reinforcer",2018-07-11 16:45:00,2018-07-11 02:45:00,-35.1685124,149.1843917,698936.089,6106084.421,671.44,35,23,1.8,6,"Field","Free",2018-07-11 02:45:00,2018-07-11,2018-07-11,"12.8","-6.3","0",6.8,"Yes","2018-07-10 14:45:00",2018-07-10,191,34,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2139",13707,13,42,"414B","Korra","Dark","Reinforcer",2018-07-11 17:00:00,2018-07-11 03:00:00,-35.1685714,149.1843277,698930.116,6106078.005,676.03,2,20.5,1.6,5,"Field","Free",2018-07-11 03:00:00,2018-07-11,2018-07-11,"12.8","-6.3","0",6.8,"Yes","2018-07-10 15:00:00",2018-07-10,191,34,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2140",13708,13,42,"414B","Korra","Dark","Reinforcer",2018-07-11 17:15:00,2018-07-11 03:15:00,-35.1685265,149.1843634,698933.477,6106082.914,674.42,2,23.5,1.4,5,"Field","Free",2018-07-11 03:15:00,2018-07-11,2018-07-11,"12.8","-6.3","0",6.8,"Yes","2018-07-10 15:15:00",2018-07-10,191,34,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2141",13754,13,42,"414B","Korra","Dark","Reinforcer",2018-07-12 14:30:00,2018-07-12 00:30:00,-35.1685261,149.184307,698928.341,6106083.071,671.01,25,22,2.2,5,"Field","Free",2018-07-12 00:30:00,2018-07-12,2018-07-12,"11.6","-4.8","0",2,"Yes","2018-07-11 12:30:00",2018-07-11,192,35,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2142",13765,13,42,"414B","Korra","Dark","Reinforcer",2018-07-12 17:15:00,2018-07-12 03:15:00,-35.1694029,149.1842164,698917.951,6105985.992,670.1,38,26.5,1.2,5,"Field","Free",2018-07-12 03:15:00,2018-07-12,2018-07-12,"11.6","-4.8","0",2,"Yes","2018-07-11 15:15:00",2018-07-11,192,35,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2143",13767,13,42,"414B","Korra","Dark","Reinforcer",2018-07-12 17:45:00,2018-07-12 03:45:00,-35.1685072,149.1843331,698930.764,6106085.115,679.2,9,17.5,1,5,"Field","Free",2018-07-12 03:45:00,2018-07-12,2018-07-12,"11.6","-4.8","0",2,"Yes","2018-07-11 15:45:00",2018-07-11,192,35,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2144",13768,13,42,"414B","Korra","Dark","Reinforcer",2018-07-12 18:00:00,2018-07-12 04:00:00,-35.1685155,149.1843935,698936.245,6106084.074,674.41,2,21.5,1,5,"Field","Free",2018-07-12 04:00:00,2018-07-12,2018-07-12,"11.6","-4.8","0",2,"Yes","2018-07-11 16:00:00",2018-07-11,192,35,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2145",13785,13,42,"414B","Korra","Dark","Reinforcer",2018-07-13 08:00:00,2018-07-12 18:00:00,-35.168592,149.1843389,698931.086,6106075.697,679.74,3,20.5,2,5,"Field","Free",2018-07-12 18:00:00,2018-07-12,2018-07-12,"11.6","-4.8","0",2,"Yes","2018-07-12 06:00:00",2018-07-12,193,36,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2146",13786,13,42,"414B","Korra","Dark","Reinforcer",2018-07-13 08:15:00,2018-07-12 18:15:00,-35.1688451,149.1854161,699028.587,6106045.465,676.34,3,19.5,2.2,5,"Field","Free",2018-07-12 18:15:00,2018-07-12,2018-07-12,"11.6","-4.8","0",2,"Yes","2018-07-12 06:15:00",2018-07-12,193,36,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2147",13793,13,42,"414B","Korra","Dark","Reinforcer",2018-07-13 10:00:00,2018-07-12 20:00:00,-35.1685483,149.1842557,698923.614,6106080.711,691.83,2,20,1.4,5,"Field","Free",2018-07-12 20:00:00,2018-07-12,2018-07-12,"11.6","-4.8","0",2,"Yes","2018-07-12 08:00:00",2018-07-12,193,36,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2148",13794,13,42,"414B","Korra","Dark","Reinforcer",2018-07-13 10:15:00,2018-07-12 20:15:00,-35.1683753,149.1843857,698935.877,6106099.641,673.93,2,19.5,1.4,5,"Field","Free",2018-07-12 20:15:00,2018-07-12,2018-07-12,"11.6","-4.8","0",2,"Yes","2018-07-12 08:15:00",2018-07-12,193,36,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2149",13808,13,42,"414B","Korra","Dark","Reinforcer",2018-07-13 13:45:00,2018-07-12 23:45:00,-35.1666034,149.1854612,699038.16,6106294.039,664.75,54,17.5,1.6,6,"Field","Free",2018-07-12 23:45:00,2018-07-12,2018-07-12,"11.6","-4.8","0",2,"Yes","2018-07-12 11:45:00",2018-07-12,193,36,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2150",13811,13,42,"414B","Korra","Dark","Reinforcer",2018-07-13 14:30:00,2018-07-13 00:30:00,-35.1685067,149.1846928,698963.529,6106084.451,672.33,4,24.5,2.2,6,"Field","Free",2018-07-13 00:30:00,2018-07-13,2018-07-13,"12.7","-5","0",0,"Yes","2018-07-12 12:30:00",2018-07-12,193,36,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2151",13812,13,42,"414B","Korra","Dark","Reinforcer",2018-07-13 14:45:00,2018-07-13 00:45:00,-35.1685325,149.1846986,698963.994,6106081.577,668.27,3,25,2.4,5,"Field","Free",2018-07-13 00:45:00,2018-07-13,2018-07-13,"12.7","-5","0",0,"Yes","2018-07-12 12:45:00",2018-07-12,193,36,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2152",13816,13,42,"414B","Korra","Dark","Reinforcer",2018-07-13 15:45:00,2018-07-13 01:45:00,-35.1684827,149.1843199,698929.621,6106087.859,679.58,4,23,2.4,5,"Field","Free",2018-07-13 01:45:00,2018-07-13,2018-07-13,"12.7","-5","0",0,"Yes","2018-07-12 13:45:00",2018-07-12,193,36,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2153",13817,13,42,"414B","Korra","Dark","Reinforcer",2018-07-13 16:00:00,2018-07-13 02:00:00,-35.1685622,149.1843427,698931.504,6106078.995,675.74,3,22,2.2,5,"Field","Free",2018-07-13 02:00:00,2018-07-13,2018-07-13,"12.7","-5","0",0,"Yes","2018-07-12 14:00:00",2018-07-12,193,36,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2154",13842,13,42,"414B","Korra","Dark","Reinforcer",2018-07-14 08:00:00,2018-07-13 18:00:00,-35.1686099,149.1843523,698932.263,6106073.685,671.7,3,24,2.6,5,"Field","Free",2018-07-13 18:00:00,2018-07-13,2018-07-13,"12.7","-5","0",0,"Yes","2018-07-13 06:00:00",2018-07-13,194,37,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2155",13843,13,42,"414B","Korra","Dark","Reinforcer",2018-07-14 08:15:00,2018-07-13 18:15:00,-35.1684781,149.1843652,698933.759,6106088.279,673.36,6,24,2,5,"Field","Free",2018-07-13 18:15:00,2018-07-13,2018-07-13,"12.7","-5","0",0,"Yes","2018-07-13 06:15:00",2018-07-13,194,37,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2156",13844,13,42,"414B","Korra","Dark","Reinforcer",2018-07-14 08:30:00,2018-07-13 18:30:00,-35.1684282,149.1843898,698936.121,6106093.765,662.12,1,18,1.6,5,"Field","Free",2018-07-13 18:30:00,2018-07-13,2018-07-13,"12.7","-5","0",0,"Yes","2018-07-13 06:30:00",2018-07-13,194,37,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2157",13865,13,42,"414B","Korra","Dark","Reinforcer",2018-07-14 13:45:00,2018-07-13 23:45:00,-35.1679559,149.1821403,698732.372,6106150.655,632.32,1,21,1,5,"Field","Free",2018-07-13 23:45:00,2018-07-13,2018-07-13,"12.7","-5","0",0,"Yes","2018-07-13 11:45:00",2018-07-13,194,37,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"2158",13866,13,42,"414B","Korra","Dark","Reinforcer",2018-07-14 14:00:00,2018-07-14,-35.1680324,149.1823877,698754.721,6106141.674,684.52,3,27.5,1,5,"Field","Free",2018-07-14,2018-07-14,2018-07-14,"11.4","-6.5","0",1.2,"Yes","2018-07-13 12:00:00",2018-07-13,194,37,"Settlement",48,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"2159",13881,13,42,"414B","Korra","Dark","Reinforcer",2018-07-14 17:45:00,2018-07-14 03:45:00,-35.1685174,149.1844783,698943.965,6106083.693,668.91,7,23.5,1.2,5,"Field","Free",2018-07-14 03:45:00,2018-07-14,2018-07-14,"11.4","-6.5","0",1.2,"Yes","2018-07-13 15:45:00",2018-07-13,194,37,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2160",13882,13,42,"414B","Korra","Dark","Reinforcer",2018-07-14 18:00:00,2018-07-14 04:00:00,-35.1685359,149.1843445,698931.732,6106081.909,676.41,10,24,1.2,5,"Field","Free",2018-07-14 04:00:00,2018-07-14,2018-07-14,"11.4","-6.5","0",1.2,"Yes","2018-07-13 16:00:00",2018-07-13,194,37,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2161",13883,13,42,"414B","Korra","Dark","Reinforcer",2018-07-14 18:15:00,2018-07-14 04:15:00,-35.1684425,149.1843462,698932.115,6106092.266,678.97,7,23,1.2,5,"Field","Free",2018-07-14 04:15:00,2018-07-14,2018-07-14,"11.4","-6.5","0",1.2,"Yes","2018-07-13 16:15:00",2018-07-13,194,37,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2162",13984,13,42,"414B","Korra","Dark","Reinforcer",2018-07-16 15:00:00,2018-07-16 01:00:00,-35.1684339,149.1843652,698933.866,6106093.182,669.91,51,25,1.8,5,"Field","Free",2018-07-16 01:00:00,2018-07-16,2018-07-16,"10.6","-7.3","0",12,"Yes","2018-07-15 13:00:00",2018-07-15,196,39,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2163",13985,13,42,"414B","Korra","Dark","Reinforcer",2018-07-16 15:15:00,2018-07-16 01:15:00,-35.1692607,149.1847153,698963.741,6106000.767,654.3,27,20.5,2,5,"Field","Free",2018-07-16 01:15:00,2018-07-16,2018-07-16,"10.6","-7.3","0",12,"Yes","2018-07-15 13:15:00",2018-07-15,196,39,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2164",13997,13,42,"414B","Korra","Dark","Reinforcer",2018-07-16 18:15:00,2018-07-16 04:15:00,-35.1685225,149.1843614,698933.304,6106083.361,678.52,52,23,2.2,5,"Field","Free",2018-07-16 04:15:00,2018-07-16,2018-07-16,"10.6","-7.3","0",12,"Yes","2018-07-15 16:15:00",2018-07-15,196,39,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2165",13998,13,42,"414B","Korra","Dark","Reinforcer",2018-07-16 18:30:00,2018-07-16 04:30:00,-35.1685184,149.1843748,698934.535,6106083.789,668.75,13,21.5,2.2,5,"Field","Free",2018-07-16 04:30:00,2018-07-16,2018-07-16,"10.6","-7.3","0",12,"Yes","2018-07-15 16:30:00",2018-07-15,196,39,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2166",14043,13,42,"414B","Korra","Dark","Reinforcer",2018-07-17 15:30:00,2018-07-17 01:30:00,-35.1680687,149.1847446,698969.315,6106132.933,678.81,2,22,2.4,5,"Field","Free",2018-07-17 01:30:00,2018-07-17,2018-07-17,"15.7","-4.9000000000000004","0.2",20.7,"Yes","2018-07-16 13:30:00",2018-07-16,197,40,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2167",14044,13,42,"414B","Korra","Dark","Reinforcer",2018-07-17 15:45:00,2018-07-17 01:45:00,-35.1686314,149.1842357,698921.59,6106071.533,668.32,3,20,2.2,5,"Field","Free",2018-07-17 01:45:00,2018-07-17,2018-07-17,"15.7","-4.9000000000000004","0.2",20.7,"Yes","2018-07-16 13:45:00",2018-07-16,197,40,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2168",14045,13,42,"414B","Korra","Dark","Reinforcer",2018-07-17 16:00:00,2018-07-17 02:00:00,-35.1691056,149.1830508,698812.506,6106021.302,663.09,4,19.5,2,5,"Field","Free",2018-07-17 02:00:00,2018-07-17,2018-07-17,"15.7","-4.9000000000000004","0.2",20.7,"Yes","2018-07-16 14:00:00",2018-07-16,197,40,"Settlement",15,"Tussock Grasslands","Grassland","Inside"
"2169",14046,13,42,"414B","Korra","Dark","Reinforcer",2018-07-17 16:15:00,2018-07-17 02:15:00,-35.1684647,149.1843821,698935.331,6106089.732,675.47,2,21,1.8,5,"Field","Free",2018-07-17 02:15:00,2018-07-17,2018-07-17,"15.7","-4.9000000000000004","0.2",20.7,"Yes","2018-07-16 14:15:00",2018-07-16,197,40,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2170",14047,13,42,"414B","Korra","Dark","Reinforcer",2018-07-17 16:30:00,2018-07-17 02:30:00,-35.168595,149.1852088,699010.314,6106073.623,670.58,1,17.5,1.6,5,"Field","Free",2018-07-17 02:30:00,2018-07-17,2018-07-17,"15.7","-4.9000000000000004","0.2",20.7,"Yes","2018-07-16 14:30:00",2018-07-16,197,40,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2171",14048,13,42,"414B","Korra","Dark","Reinforcer",2018-07-17 16:45:00,2018-07-17 02:45:00,-35.1685321,149.1846549,698960.015,6106081.709,683.96,54,26,1.4,5,"Field","Free",2018-07-17 02:45:00,2018-07-17,2018-07-17,"15.7","-4.9000000000000004","0.2",20.7,"Yes","2018-07-16 14:45:00",2018-07-16,197,40,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2172",14060,13,42,"414B","Korra","Dark","Reinforcer",2018-07-17 19:45:00,2018-07-17 05:45:00,-35.1685448,149.1843333,698930.691,6106080.944,675,18,23,2.4,5,"Field","Free",2018-07-17 05:45:00,2018-07-17,2018-07-17,"15.7","-4.9000000000000004","0.2",20.7,"Yes","2018-07-16 17:45:00",2018-07-16,197,40,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2173",14092,13,42,"414B","Korra","Dark","Reinforcer",2018-07-18 13:30:00,2018-07-17 23:30:00,-35.1690331,149.1842006,698917.413,6106027.044,669.29,35,23,2,6,"Field","Free",2018-07-17 23:30:00,2018-07-17,2018-07-17,"15.7","-4.9000000000000004","0.2",20.7,"Yes","2018-07-17 11:30:00",2018-07-17,198,41,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2174",14093,13,42,"414B","Korra","Dark","Reinforcer",2018-07-18 13:45:00,2018-07-17 23:45:00,-35.1685334,149.184371,698934.152,6106082.133,671.6,15,20,1.8,6,"Field","Free",2018-07-17 23:45:00,2018-07-17,2018-07-17,"15.7","-4.9000000000000004","0.2",20.7,"Yes","2018-07-17 11:45:00",2018-07-17,198,41,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2175",14094,13,42,"414B","Korra","Dark","Reinforcer",2018-07-18 14:00:00,2018-07-18,-35.1692166,149.1843748,698932.833,6106006.34,642.15,2,18,2,5,"Field","Free",2018-07-18,2018-07-18,2018-07-18,"12.8","0.2","0",30.6,"Yes","2018-07-17 12:00:00",2018-07-17,198,41,"Settlement",23,"Tussock Grasslands","Grassland","Inside"
"2176",14137,14,46,"A8AD","Olive","Fawn","Reinforcer",2018-07-05 10:45:00,2018-07-04 20:45:00,-35.1664732,149.1634307,697031.753,6106352.367,669.63,36,36.5,1.2,7,"Field","Free",2018-07-04 20:45:00,2018-07-04,2018-07-04,"15.8","-3.6","0",72.4,"Yes","2018-07-04 08:45:00",2018-07-04,185,28,"Release",36,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"2177",14138,14,46,"A8AD","Olive","Fawn","Reinforcer",2018-07-05 11:00:00,2018-07-04 21:00:00,-35.1664546,149.1634646,697034.886,6106354.363,667.34,1,34.5,1,7,"Field","Free",2018-07-04 21:00:00,2018-07-04,2018-07-04,"15.8","-3.6","0",72.4,"Yes","2018-07-04 09:00:00",2018-07-04,185,28,"Release",36,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"2178",14140,14,46,"A8AD","Olive","Fawn","Reinforcer",2018-07-05 11:30:00,2018-07-04 21:30:00,-35.1664865,149.1634023,697029.134,6106350.948,679.68,36,37.5,1.4,6,"Field","Free",2018-07-04 21:30:00,2018-07-04,2018-07-04,"15.8","-3.6","0",72.4,"Yes","2018-07-04 09:30:00",2018-07-04,185,28,"Release",36,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"2179",14142,14,46,"A8AD","Olive","Fawn","Reinforcer",2018-07-05 12:00:00,2018-07-04 22:00:00,-35.166682,149.1607479,696786.879,6106334.519,714.87,1,21,2.6,5,"Field","Free",2018-07-04 22:00:00,2018-07-04,2018-07-04,"15.8","-3.6","0",72.4,"Yes","2018-07-04 10:00:00",2018-07-04,185,28,"Release",41,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"2180",14143,14,46,"A8AD","Olive","Fawn","Reinforcer",2018-07-05 12:15:00,2018-07-04 22:15:00,-35.1660888,149.1635533,697043.849,6106394.764,719.75,1,21,1.6,5,"Field","Free",2018-07-04 22:15:00,2018-07-04,2018-07-04,"15.8","-3.6","0",72.4,"Yes","2018-07-04 10:15:00",2018-07-04,185,28,"Release",36,"Eucalypt Open Woodlands","Eucalypt woodland","Inside"
"2181",14144,14,46,"A8AD","Olive","Fawn","Reinforcer",2018-07-05 12:30:00,2018-07-04 22:30:00,-35.167189,149.1637778,697061.642,6106272.278,685.39,2,21.5,1.4,5,"Field","Free",2018-07-04 22:30:00,2018-07-04,2018-07-04,"15.8","-3.6","0",72.4,"Yes","2018-07-04 10:30:00",2018-07-04,185,28,"Release",33,"Eucalypt Woodlands","Eucalypt woodland","Inside"
"2182",14154,14,46,"A8AD","Olive","Fawn","Reinforcer",2018-07-05 15:00:00,2018-07-05 01:00:00,-35.1667991,149.1738236,697977.635,6106295.569,654.77,2,20.5,2.6,5,"Field","Free",2018-07-05 01:00:00,2018-07-05,2018-07-05,"18.2","-2.4","0",63.2,"Yes","2018-07-04 13:00:00",2018-07-04,185,28,"Release",52,"Eucalypt Woodlands","Eucalypt woodland","Inside"
